% Ag2O (silver(I) oxide) n,k — n: Wemple-DiDomenico fit, Gao et al., Vacuum 85, 1480 (2010)
% k: Tauc direct-gap onset (Eg=2.32 eV), scaled k(3.0eV)~0.5, capped 0.9 (model, qualitative)
%  Energy (eV)	n	k
1.98058	2.50574	0.00000
1.98693	2.50722	0.00000
1.99332	2.50872	0.00000
1.99975	2.51023	0.00000
2.00622	2.51176	0.00000
2.01273	2.51331	0.00000
2.01929	2.51488	0.00000
2.02589	2.51646	0.00000
2.03253	2.51807	0.00000
2.03921	2.51970	0.00000
2.04594	2.52134	0.00000
2.05272	2.52301	0.00000
2.05954	2.52470	0.00000
2.06640	2.52641	0.00000
2.07331	2.52814	0.00000
2.08027	2.52989	0.00000
2.08728	2.53167	0.00000
2.09433	2.53346	0.00000
2.10143	2.53528	0.00000
2.10857	2.53713	0.00000
2.11577	2.53900	0.00000
2.12302	2.54089	0.00000
2.13031	2.54281	0.00000
2.13766	2.54475	0.00000
2.14506	2.54672	0.00000
2.15250	2.54872	0.00000
2.16000	2.55074	0.00000
2.16756	2.55279	0.00000
2.17516	2.55487	0.00000
2.18282	2.55697	0.00000
2.19053	2.55911	0.00000
2.19830	2.56127	0.00000
2.20612	2.56347	0.00000
2.21400	2.56569	0.00000
2.22194	2.56795	0.00000
2.22993	2.57024	0.00000
2.23798	2.57256	0.00000
2.24609	2.57491	0.00000
2.25426	2.57730	0.00000
2.26249	2.57972	0.00000
2.27077	2.58218	0.00000
2.27912	2.58467	0.00000
2.28753	2.58720	0.00000
2.29600	2.58977	0.00000
2.30454	2.59238	0.00000
2.31314	2.59502	0.00000
2.32180	2.59771	0.00000
2.33053	2.60044	0.00015
2.33932	2.60320	0.00052
2.34819	2.60601	0.00110
2.35711	2.60887	0.00190
2.36611	2.61177	0.00292
2.37518	2.61471	0.00416
2.38431	2.61770	0.00563
2.39352	2.62074	0.00733
2.40279	2.62383	0.00925
2.41214	2.62696	0.01142
2.42157	2.63015	0.01382
2.43106	2.63339	0.01646
2.44063	2.63668	0.01934
2.45028	2.64003	0.02247
2.46000	2.64343	0.02585
2.46980	2.64689	0.02948
2.47968	2.65041	0.03336
2.48964	2.65399	0.03750
2.49968	2.65763	0.04190
2.50980	2.66134	0.04656
2.52000	2.66511	0.05149
2.53029	2.66894	0.05670
2.54066	2.67284	0.06217
2.55112	2.67681	0.06792
2.56166	2.68086	0.07395
2.57229	2.68497	0.08027
2.58300	2.68916	0.08687
2.59381	2.69343	0.09377
2.60471	2.69778	0.10095
2.61570	2.70221	0.10844
2.62678	2.70672	0.11623
2.63796	2.71132	0.12433
2.64924	2.71601	0.13273
2.66061	2.72078	0.14145
2.67207	2.72565	0.15049
2.68364	2.73062	0.15985
2.69531	2.73568	0.16953
2.70708	2.74085	0.17955
2.71895	2.74612	0.18990
2.73093	2.75150	0.20059
2.74301	2.75698	0.21162
2.75520	2.76258	0.22300
2.76750	2.76830	0.23474
2.77991	2.77414	0.24683
2.79244	2.78011	0.25929
2.80507	2.78620	0.27211
2.81782	2.79242	0.28531
2.83069	2.79879	0.29888
2.84367	2.80529	0.31284
2.85678	2.81194	0.32719
2.87000	2.81874	0.34193
2.88335	2.82569	0.35706
2.89683	2.83280	0.37261
2.91043	2.84009	0.38856
2.92416	2.84754	0.40493
2.93801	2.85517	0.42172
2.95200	2.86299	0.43894
2.96613	2.87099	0.45659
2.98039	2.87920	0.47469
2.99479	2.88760	0.49323
3.00933	2.89622	0.51222
3.02400	2.90507	0.53168
3.03883	2.91414	0.55160
3.05380	2.92344	0.57200
3.06892	2.93300	0.59287
3.08418	2.94281	0.61424
3.09960	2.95288	0.63610
3.11518	2.96324	0.65846
3.13091	2.97388	0.68133
3.14681	2.98483	0.70472
3.16286	2.99609	0.72864
3.17908	3.00767	0.75309
3.19547	3.01960	0.77809
3.21203	3.03188	0.80363
3.22876	3.04454	0.82974
3.24566	3.05759	0.85641
3.26274	3.07104	0.88366
3.28001	3.08492	0.90000
3.29745	3.09925	0.90000
3.31509	3.11405	0.90000
3.33291	3.12934	0.90000
3.35092	3.14515	0.90000
3.36914	3.16151	0.90000
3.38755	3.17843	0.90000
3.40616	3.19596	0.90000
3.42498	3.21413	0.90000
3.44401	3.23297	0.90000
3.46325	3.25251	0.90000
3.48270	3.27281	0.90000
3.50238	3.29391	0.90000
3.52228	3.31584	0.90000
3.54241	3.33868	0.90000
3.56276	3.36246	0.90000
3.58336	3.38726	0.90000
3.60419	3.41313	0.90000
3.62527	3.44017	0.90000
3.64659	3.46843	0.90000
3.66817	3.49801	0.90000
3.69001	3.52902	0.90000
3.71210	3.56154	0.90000
3.73446	3.59571	0.90000
3.75710	3.63165	0.90000
3.78001	3.66951	0.90000
3.80320	3.70945	0.90000
3.82667	3.75165	0.90000
3.85044	3.79632	0.90000
3.87451	3.84368	0.90000
3.89887	3.89400	0.90000
3.92355	3.94757	0.90000
3.94854	4.00473	0.90000
3.97385	4.06587	0.90000
3.99949	4.13145	0.90000
4.02546	4.20198	0.90000
4.05177	4.27807	0.90000
4.07843	4.36045	0.90000
4.10544	4.44999	0.90000
4.13281	4.54769	0.90000
